province,zone,form_type,voting_type,station_id,station_name,candidate_no,candidate_name,party,votes,total_ballots,invalid_ballots,no_vote_ballots
ชัยภูมิ,2,518,election_day,246,ภูแลนคา บ้านเขว้า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,2,,,
ชัยภูมิ,2,518,election_day,247,ภูแลนคา บ้านเขว้า,0,ะ-9ค น ค0,,0,,,
ชัยภูมิ,2,518,election_day,247,ภูแลนคา บ้านเขว้า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,,,,
ชัยภูมิ,2,518,election_day,247,ภูแลนคา บ้านเขว้า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,247,ภูแลนคา บ้านเขว้า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,,,,
ชัยภูมิ,2,518,election_day,247,ภูแลนคา บ้านเขว้า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,,,,
ชัยภูมิ,2,518,election_day,247,ภูแลนคา บ้านเขว้า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,247,ภูแลนคา บ้านเขว้า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,,,,
ชัยภูมิ,2,518,election_day,248,ภูแลนคา บ้านเขว้า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,6696,,,
ชัยภูมิ,2,518,election_day,248,ภูแลนคา บ้านเขว้า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,,,,
ชัยภูมิ,2,518,election_day,248,ภูแลนคา บ้านเขว้า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,248,ภูแลนคา บ้านเขว้า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,,,,
ชัยภูมิ,2,518,election_day,248,ภูแลนคา บ้านเขว้า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,91,,,
ชัยภูมิ,2,518,election_day,248,ภูแลนคา บ้านเขว้า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,91,,,
ชัยภูมิ,2,518,election_day,248,ภูแลนคา บ้านเขว้า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,7,,,
ชัยภูมิ,2,518,election_day,248,ภูแลนคา บ้านเขว้า,63,นายเซิงชาย ซาลีรินทร์,ไทยก้าวใหม่ ประชาชน เพื่อไทย ซ,,,,
ชัยภูมิ,2,518,election_day,249,ภูแลนคา บ้านเขว้า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,2,,,
ชัยภูมิ,2,518,election_day,249,ภูแลนคา บ้านเขว้า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,2,,,
ชัยภูมิ,2,518,election_day,249,ภูแลนคา บ้านเขว้า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,2,,,
ชัยภูมิ,2,518,election_day,249,ภูแลนคา บ้านเขว้า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,2,,,
ชัยภูมิ,2,518,election_day,250,ภูแลนคา บ้านเขว้า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,7,,,
ชัยภูมิ,2,518,election_day,250,ภูแลนคา บ้านเขว้า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,,,,
ชัยภูมิ,2,518,election_day,250,ภูแลนคา บ้านเขว้า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,,,,
ชัยภูมิ,2,518,election_day,250,ภูแลนคา บ้านเขว้า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,250,ภูแลนคา บ้านเขว้า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,,,,
ชัยภูมิ,2,518,election_day,251,ภูแลนคา บ้านเขว้า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,,,,
ชัยภูมิ,2,518,election_day,251,ภูแลนคา บ้านเขว้า,2,นางสาววาสนา อยู่ภักดี,ประชาชน,,,,
ชัยภูมิ,2,518,election_day,251,ภูแลนคา บ้านเขว้า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,251,ภูแลนคา บ้านเขว้า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,3,,,
ชัยภูมิ,2,518,election_day,251,ภูแลนคา บ้านเขว้า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,3,,,
ชัยภูมิ,2,518,election_day,251,ภูแลนคา บ้านเขว้า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,251,ภูแลนคา บ้านเขว้า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,,,,
ชัยภูมิ,2,518,election_day,252,ภูแลนคา บ้านเขว้า,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,91191,,,
ชัยภูมิ,2,518,election_day,252,ภูแลนคา บ้านเขว้า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,429,,,
ชัยภูมิ,2,518,election_day,252,ภูแลนคา บ้านเขว้า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,429,,,
ชัยภูมิ,2,518,election_day,252,ภูแลนคา บ้านเขว้า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,9,,,
ชัยภูมิ,2,518,election_day,252,ภูแลนคา บ้านเขว้า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,,,,
ชัยภูมิ,2,518,election_day,253,ภูแลนคา บ้านเขว้า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,0,,,
ชัยภูมิ,2,518,election_day,253,ภูแลนคา บ้านเขว้า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,6,,,
ชัยภูมิ,2,518,election_day,253,ภูแลนคา บ้านเขว้า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,253,ภูแลนคา บ้านเขว้า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,0,,,
ชัยภูมิ,2,518,election_day,253,ภูแลนคา บ้านเขว้า,63,นายเชิงชาย ซาลีรินทร์,ไทยก้าวใหม่ ประชาชน เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,254,ภูแลนคา บ้านเขว้า,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,2,,,
ชัยภูมิ,2,518,election_day,254,ภูแลนคา บ้านเขว้า,4,นายณรงค์ แขนอก,ประชาธิปัตย์,,,,
ชัยภูมิ,2,518,election_day,254,ภูแลนคา บ้านเขว้า,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,2,,,
ชัยภูมิ,2,518,election_day,254,ภูแลนคา บ้านเขว้า,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,2,,,
ชัยภูมิ,2,518,election_day,254,ภูแลนคา บ้านเขว้า,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,,,,
